[ 0.23894 -0.03511  0.02981 -0.11995  0.0301  -0.05134 -0.1677  -0.04799 -0.01237 -0.26118 -0.17358  0.15175  0.17633  0.12538  0.1473   0.22615 -0.26524 -0.08702 -0.43307 -0.17292  0.08523 -0.18546  0.26495  0.17886 -0.04543  0.11831 -0.18062 -0.22733  0.00303  0.02686]
[-0.02568  0.12676 -0.05434 -0.0339  -0.10975  0.03505  0.08906 -0.02535 -0.00298 -0.01856  0.06652 -0.10826 -0.0906  -0.04145 -0.08085  0.08023 -0.03006 -0.09687  0.05838 -0.00834 -0.07941 -0.03881  0.01131  0.10207  0.08161 -0.01909 -0.0075   0.08458 -0.05091  0.04361]
[-0.29852  0.00408 -0.14418  0.23105 -0.22177 -0.11209 -0.11887 -0.00176 -0.16632 -0.09666  0.12825 -0.09577 -0.18805 -0.10767  0.15351  0.03686  0.02162  0.01202  0.30508 -0.05706  0.0619  -0.26524  0.31036 -0.04008  0.18939  0.03556  0.12075  0.23456  0.40901  0.01734]
[-0.02568  0.12676 -0.05434 -0.0339  -0.10975  0.03505  0.08906 -0.02535 -0.00298 -0.01856  0.06652 -0.10826 -0.0906  -0.04145 -0.08085  0.08023 -0.03006 -0.09687  0.05838 -0.00834 -0.07941 -0.03881  0.01131  0.10207  0.08161 -0.01909 -0.0075   0.08458 -0.05091  0.04361]
[ 0.15921  0.0373  -0.03624  0.03303 -0.00895 -0.07048 -0.06056 -0.07023 -0.05092 -0.02063 -0.0281   0.00759 -0.16378 -0.02156 -0.04327  0.12992 -0.10858 -0.02473 -0.05644 -0.02421 -0.12315 -0.06649  0.1372   0.04567  0.0293  -0.02585 -0.01345  0.0301  -0.07667 -0.0949 ]
[ 0.0656  -0.03543 -0.01026  0.01317  0.01951 -0.02395 -0.0045   0.00834 -0.01302  0.0124  -0.00707  0.02136 -0.01382 -0.02754  0.01694 -0.00121  0.00459  0.01917  0.01009  0.00071 -0.01517 -0.00015  0.04089 -0.01413 -0.01952  0.00252  0.01924 -0.0094  -0.00839 -0.02366]
[-0.01273  0.05237 -0.06225 -0.00378 -0.08476  0.01381 -0.04071 -0.02586 -0.0365  -0.09356  0.02819 -0.06607 -0.0881  -0.03629  0.04283  0.08982 -0.04945 -0.03097  0.07732 -0.06677 -0.01609 -0.12945  0.12233  0.06109  0.0817   0.00753 -0.02898  0.10707  0.0411   0.02076]
[ 0.08912  0.05393 -0.04592  0.03126 -0.02229 -0.03102 -0.0134  -0.02795 -0.04122 -0.01697 -0.00675 -0.00413 -0.07057 -0.01697 -0.02468  0.08065 -0.06789 -0.03536 -0.06605 -0.02151 -0.06119 -0.0318   0.06687  0.02171  0.01401  0.00503 -0.01405 -0.00513 -0.02326 -0.04317]
[ 0.04997  0.13686 -0.11394  0.12465 -0.07531 -0.1287  -0.00683 -0.10171 -0.17434  0.01482  0.02248 -0.08666 -0.2656  -0.08914 -0.08121  0.15947 -0.09322 -0.09338  0.00184  0.0097  -0.13727 -0.09211  0.1936   0.00521  0.13012 -0.04405  0.07515  0.08444 -0.00763 -0.12126]
[-0.02568  0.12676 -0.05434 -0.0339  -0.10975  0.03505  0.08906 -0.02535 -0.00298 -0.01856  0.06652 -0.10826 -0.0906  -0.04145 -0.08085  0.08023 -0.03006 -0.09687  0.05838 -0.00834 -0.07941 -0.03881  0.01131  0.10207  0.08161 -0.01909 -0.0075   0.08458 -0.05091  0.04361]
[-0.01273  0.05237 -0.06225 -0.00378 -0.08476  0.01381 -0.04071 -0.02586 -0.0365  -0.09356  0.02819 -0.06607 -0.0881  -0.03629  0.04283  0.08982 -0.04945 -0.03097  0.07732 -0.06677 -0.01609 -0.12945  0.12233  0.06109  0.0817   0.00753 -0.02898  0.10707  0.0411   0.02076]
[ 0.11809  0.03633  0.02917 -0.01895  0.05445 -0.02417  0.04375 -0.06292  0.00209  0.06719 -0.01361 -0.0085   0.02016  0.00756 -0.08716  0.02057 -0.03664 -0.01315 -0.07538  0.0084  -0.05996  0.07182 -0.04123  0.00324  0.00407 -0.02284 -0.01005 -0.04889 -0.10161 -0.03821]
[ 0.03193  0.06464 -0.13298  0.09186 -0.12511 -0.06653 -0.05072 -0.0447  -0.07406 -0.14041 -0.00119 -0.05647 -0.21852 -0.07972  0.03315  0.17449 -0.07881 -0.09176  0.08766 -0.08329 -0.08064 -0.18796  0.27131  0.08926  0.09247 -0.00728 -0.00151  0.15477  0.07508 -0.06877]
[ 0.11809  0.03633  0.02917 -0.01895  0.05445 -0.02417  0.04375 -0.06292  0.00209  0.06719 -0.01361 -0.0085   0.02016  0.00756 -0.08716  0.02057 -0.03664 -0.01315 -0.07538  0.0084  -0.05996  0.07182 -0.04123  0.00324  0.00407 -0.02284 -0.01005 -0.04889 -0.10161 -0.03821]
[ 0.24106 -0.00051 -0.01323 -0.04856  0.02539  0.02678 -0.02285 -0.07094  0.01387 -0.11219 -0.08207  0.02249 -0.02037  0.01296  0.02581  0.11855 -0.08166 -0.0188  -0.10084 -0.10262 -0.08323 -0.06679  0.08699  0.1029  -0.03654  0.03216 -0.12365  0.03636 -0.1266  -0.07454]
[ 0.04218  0.07409 -0.09634 -0.0222  -0.08692 -0.01516 -0.03386 -0.03824 -0.0255  -0.04913  0.00865 -0.0942  -0.13241 -0.07988 -0.01722  0.09527 -0.05474 -0.06946  0.0733  -0.02553 -0.10326 -0.10877  0.1059   0.09834  0.08836 -0.03531 -0.02282  0.12326 -0.02692 -0.03298]
